ticker,last_tran_date,last_tran_time,ask_price,bid_price,open,previous_close,days_high,days_low,volume
GOOG,3/3/2016,1:42:00,711.88,711.57,717.54,718.85,719,706,1251038
GOOG,3/3/2016,1:43:00,711.77,711.62,717.54,718.85,719,706,1256119
GOOG,3/3/2016,1:44:00,711.74,711.4,717.54,718.85,719,706,1261945
GOOG,3/3/2016,1:45:00,712.32,711.98,717.54,718.85,719,706,1264791
GOOG,3/3/2016,1:46:00,712.39,712.15,717.54,718.85,719,706,1266557
GOOG,3/3/2016,1:47:00,712.61,712.45,717.54,718.85,719,706,1274943
GOOG,3/3/2016,1:48:00,712.65,712.5,717.54,718.85,719,706,1278894
GOOG,3/3/2016,1:49:00,712.35,712,717.54,718.85,719,706,1285644
GOOG,3/3/2016,1:50:00,712.83,712.62,717.54,718.85,719,706,1291446
GOOG,3/3/2016,1:52:00,713.35,712.88,717.54,718.85,719,706,1301192
GOOG,3/3/2016,1:53:00,712.69,712.42,717.54,718.85,719,706,1316850
GOOG,3/3/2016,1:54:00,712.2,711.84,717.54,718.85,719,706,1327693
GOOG,3/3/2016,1:55:00,712.19,712.02,717.54,718.85,719,706,1331351
GOOG,3/3/2016,1:56:00,712.09,711.73,717.54,718.85,719,706,1334067
GOOG,3/3/2016,1:57:00,712.08,711.73,717.54,718.85,719,706,1334741
GOOG,3/3/2016,1:58:00,711.49,711.16,717.54,718.85,719,706,1340330
GOOG,3/3/2016,2:00:00,711.51,711.43,717.54,718.85,719,706,1344521
GOOG,3/3/2016,2:01:00,711.52,711.24,717.54,718.85,719,706,1345875
GOOG,3/3/2016,2:02:00,711.37,711,717.54,718.85,719,706,1349476
GOOG,3/3/2016,2:03:00,711.1,710.81,717.54,718.85,719,706,1356186
GOOG,3/3/2016,2:04:00,711.65,711.21,717.54,718.85,719,706,1360253
GOOG,3/3/2016,2:05:00,711.51,711.21,717.54,718.85,719,706,1362286
GOOG,3/3/2016,2:06:00,711.21,710.86,717.54,718.85,719,706,1364823
GOOG,3/3/2016,2:07:00,711.54,711.08,717.54,718.85,719,706,1366361
GOOG,3/3/2016,2:08:00,711.33,711.19,717.54,718.85,719,706,1368683
GOOG,3/3/2016,2:09:00,711.9,711.46,717.54,718.85,719,706,1369197
GOOG,3/3/2016,2:10:00,712.1,711.66,717.54,718.85,719,706,1372163
GOOG,3/3/2016,2:12:00,712.76,712.3,717.54,718.85,719,706,1373213
GOOG,3/3/2016,2:13:00,712.49,712.2,717.54,718.85,719,706,1378849
GOOG,3/3/2016,2:14:00,712.8,712.5,717.54,718.85,719,706,1384529
GOOG,3/3/2016,2:15:00,713.14,712.91,717.54,718.85,719,706,1391229
GOOG,3/3/2016,2:16:00,712.74,712.34,717.54,718.85,719,706,1393595
GOOG,3/3/2016,2:17:00,712.85,712.26,717.54,718.85,719,706,1395141
GOOG,3/3/2016,2:18:00,712.85,712.69,717.54,718.85,719,706,1397667
GOOG,3/3/2016,2:20:00,713.14,712.89,717.54,718.85,719,706,1403841
GOOG,3/3/2016,2:21:00,712.88,712.55,717.54,718.85,719,706,1406544
GOOG,3/3/2016,2:22:00,712.87,712.42,717.54,718.85,719,706,1411070
GOOG,3/3/2016,2:23:00,712.88,712.61,717.54,718.85,719,706,1415226
GOOG,3/3/2016,2:24:00,712.57,712.42,717.54,718.85,719,706,1419916
GOOG,3/3/2016,2:25:00,712.61,712.47,717.54,718.85,719,706,1432917
GOOG,3/3/2016,2:26:00,712.4,712,717.54,718.85,719,706,1435278
GOOG,3/3/2016,2:28:00,712.52,712,717.54,718.85,719,706,1437889
GOOG,3/3/2016,2:29:00,712.31,711.6,717.54,718.85,719,706,1441923
GOOG,3/3/2016,2:30:00,712.26,711.75,717.54,718.85,719,706,1444081
GOOG,3/3/2016,2:31:00,711.74,711.32,717.54,718.85,719,706,1445669
GOOG,3/3/2016,2:32:00,711.62,711.15,717.54,718.85,719,706,1447334
GOOG,3/3/2016,2:33:00,711.33,710.87,717.54,718.85,719,706,1448582
GOOG,3/3/2016,2:34:00,711.47,710.99,717.54,718.85,719,706,1451329
GOOG,3/3/2016,2:35:00,711.55,711.18,717.54,718.85,719,706,1452526
GOOG,3/3/2016,2:37:00,711.24,711.04,717.54,718.85,719,706,1455629
GOOG,3/3/2016,2:38:00,711.15,710.85,717.54,718.85,719,706,1458270
GOOG,3/3/2016,2:39:00,711.29,710.9,717.54,718.85,719,706,1461791
GOOG,3/3/2016,2:40:00,711.21,710.9,717.54,718.85,719,706,1464064
GOOG,3/3/2016,2:41:00,711.04,710.64,717.54,718.85,719,706,1469543
GOOG,3/3/2016,2:42:00,711.04,710.67,717.54,718.85,719,706,1471127
GOOG,3/3/2016,2:43:00,711.04,710.88,717.54,718.85,719,706,1474696
GOOG,3/3/2016,2:45:00,711.05,710.92,717.54,718.85,719,706,1476848
GOOG,3/3/2016,2:46:00,711.05,710.72,717.54,718.85,719,706,1481964
GOOG,3/3/2016,2:47:00,711.34,711.04,717.54,718.85,719,706,1485173
GOOG,3/3/2016,2:48:00,711.33,711.11,717.54,718.85,719,706,1486645
GOOG,3/3/2016,2:49:00,711.65,711.15,717.54,718.85,719,706,1487671
GOOG,3/3/2016,2:51:00,711.41,711.32,717.54,718.85,719,706,1490721
GOOG,3/3/2016,2:52:00,711.91,711.6,717.54,718.85,719,706,1495198
GOOG,3/3/2016,2:53:00,712,711.7,717.54,718.85,719,706,1496612
GOOG,3/3/2016,2:53:00,711.87,711.68,717.54,718.85,719,706,1497915
GOOG,3/3/2016,2:54:00,711.99,711.62,717.54,718.85,719,706,1501620
GOOG,3/3/2016,2:56:00,711.5,711.15,717.54,718.85,719,706,1508853
GOOG,3/3/2016,2:57:00,711.76,711.23,717.54,718.85,719,706,1511103
GOOG,3/3/2016,2:58:00,711.51,711.28,717.54,718.85,719,706,1511816
GOOG,3/3/2016,2:59:00,711,710.72,717.54,718.85,719,706,1516524
GOOG,3/3/2016,3:01:00,711.15,710.81,717.54,718.85,719,706,1520382
GOOG,3/3/2016,3:02:00,711.85,711.4,717.54,718.85,719,706,1522729
GOOG,3/3/2016,3:03:00,712.35,712.04,717.54,718.85,719,706,1526482
GOOG,3/3/2016,3:04:00,712.34,711.95,717.54,718.85,719,706,1530810
GOOG,3/3/2016,3:05:00,711.99,711.8,717.54,718.85,719,706,1536370
GOOG,3/3/2016,3:06:00,711.52,711.39,717.54,718.85,719,706,1541565
GOOG,3/3/2016,3:07:00,711.39,711.01,717.54,718.85,719,706,1544707
GOOG,3/3/2016,3:10:00,711.13,710.73,717.54,718.85,719,706,1554538
GOOG,3/3/2016,3:11:00,711.13,710.75,717.54,718.85,719,706,1559844
GOOG,3/3/2016,3:12:00,710.92,710.66,717.54,718.85,719,706,1561637
GOOG,3/3/2016,3:13:00,710.64,710.63,717.54,718.85,719,706,1566407
GOOG,3/3/2016,3:14:00,710.79,710.54,717.54,718.85,719,706,1570891
GOOG,3/3/2016,3:15:00,711.4,710.81,717.54,718.85,719,706,1576107
GOOG,3/3/2016,3:16:00,711.2,710.52,717.54,718.85,719,706,1580250
GOOG,3/3/2016,3:17:00,711.11,710.63,717.54,718.85,719,706,1581525
GOOG,3/3/2016,3:18:00,710.78,710.54,717.54,718.85,719,706,1584306
GOOG,3/3/2016,3:19:00,710.8,710.51,717.54,718.85,719,706,1588531
GOOG,3/3/2016,3:20:00,710.63,710.39,717.54,718.85,719,706,1595871
GOOG,3/3/2016,3:21:00,710.73,710.46,717.54,718.85,719,706,1597837
GOOG,3/3/2016,3:22:00,710.93,710.76,717.54,718.85,719,706,1601101
GOOG,3/3/2016,3:24:00,710.99,710.7,717.54,718.85,719,706,1618635
GOOG,3/3/2016,3:25:00,711.03,710.68,717.54,718.85,719,706,1623531
GOOG,3/3/2016,3:26:00,711.11,710.84,717.54,718.85,719,706,1627728
GOOG,3/3/2016,3:27:00,711.39,711,717.54,718.85,719,706,1632825
GOOG,3/3/2016,3:28:00,711.28,710.99,717.54,718.85,719,706,1636003
GOOG,3/3/2016,3:29:00,711.25,711.06,717.54,718.85,719,706,1639621
