Date,Open,High,Low,Close,Volume,Adj Close
2015-07-30,37.50,37.689999,37.299999,37.419998,9542700,37.419998
2015-07-29,37.919998,37.919998,37.380001,37.669998,10290600,37.669998
2015-07-28,37.639999,37.919998,37.27,37.720001,10333100,37.720001
2015-07-27,38.310001,38.310001,37.650002,37.84,12942700,37.84
2015-07-24,39.580002,39.580002,38.669998,38.849998,8590700,38.849998
2015-07-23,39.299999,39.779999,39.060001,39.209999,9267400,39.209999
2015-07-22,38.57,39.630001,38.259998,39.240002,17714800,39.240002
2015-07-21,39.610001,39.849998,39.349998,39.73,14861600,39.73
2015-07-20,39.98,39.98,39.259998,39.540001,14752100,39.540001
2015-07-17,39.189999,39.790001,38.93,39.68,14864300,39.68
2015-07-16,38.700001,38.959999,38.599998,38.91,8462400,38.91
2015-07-15,38.509998,38.799999,38.150002,38.380001,9147300,38.380001
2015-07-14,38.650002,39.029999,38.439999,38.630001,9506500,38.630001
2015-07-13,38.25,38.799999,38.099998,38.759998,8713200,38.759998
2015-07-10,38.349998,38.419998,37.779999,37.919998,10057600,37.919998
2015-07-09,38.23,38.68,37.52,37.610001,16909400,37.610001
2015-07-08,37.200001,37.490002,36.939999,37.23,20529200,37.23
2015-07-07,38.240002,38.380001,36.580002,38.23,19432500,38.23
2015-07-06,38.759998,39.119999,38.459999,38.610001,11803400,38.610001
2015-07-02,39.259998,39.639999,39.189999,39.380001,7713000,39.380001
2015-07-01,39.459999,39.779999,39.150002,39.330002,6398400,39.330002
2015-06-30,39.389999,39.650002,39.189999,39.290001,11258300,39.290001
2015-06-29,39.490002,39.779999,38.849998,38.91,12481300,38.91
2015-06-26,40.830002,40.869999,39.93,40.060001,16430900,40.060001
2015-06-25,41.099998,41.389999,40.900002,41.07,10776200,41.07
2015-06-24,40.68,41.23,40.580002,40.939999,11462200,40.939999
2015-06-23,40.740002,40.799999,40.509998,40.650002,6860600,40.650002
2015-06-22,40.66,40.889999,40.540001,40.73,6141500,40.73
2015-06-19,40.900002,40.93,40.369999,40.509998,11661500,40.509998
2015-06-18,41.040001,41.27,40.790001,40.91,10017600,40.91
2015-06-17,40.799999,41.52,40.779999,40.959999,11943100,40.959999
2015-06-16,40.349998,41.400002,40.02,40.639999,20454500,40.639999
2015-06-15,40.240002,40.669998,40.209999,40.470001,10876300,40.470001
2015-06-12,40.77,41.110001,40.459999,40.529999,9232700,40.529999
2015-06-11,42.09,42.209999,40.549999,40.939999,23695000,40.939999
2015-06-10,41.700001,42.310001,41.689999,42.060001,7943800,42.060001
2015-06-09,41.919998,41.950001,41.02,41.630001,11995200,41.630001
2015-06-08,42.720001,42.889999,42.00,42.009998,7625500,42.009998
2015-06-05,42.830002,43.259998,42.700001,42.810001,9831100,42.810001
2015-06-04,43.09,43.439999,42.759998,42.880001,10033400,42.880001
2015-06-03,43.299999,43.779999,42.98,43.209999,11893400,43.209999
2015-06-02,43.18,43.619999,42.919998,43.150002,8866500,43.150002
2015-06-01,43.049999,43.630001,42.91,43.349998,11152900,43.349998
2015-05-29,43.450001,43.59,42.810001,42.939999,10928000,42.939999
2015-05-28,43.060001,43.419998,42.93,43.07,9414000,43.07
2015-05-27,42.599998,43.439999,42.279999,43.380001,13686500,43.380001
2015-05-26,43.41,43.50,42.580002,42.849998,12796000,42.849998
2015-05-22,43.580002,44.00,43.470001,43.490002,10279400,43.490002
2015-05-21,43.060001,43.869999,43.049999,43.68,30404300,43.68
2015-05-20,42.279999,43.040001,42.16,42.790001,54530800,42.790001
2015-05-19,44.380001,44.66,39.119999,40.98,45363900,40.98
2015-05-18,44.52,44.57,44.040001,44.360001,9230000,44.360001
2015-05-15,45.00,45.07,44.689999,44.75,7768600,44.75
2015-05-14,44.529999,44.990002,44.450001,44.950001,10301800,44.950001
2015-05-13,44.029999,44.669998,43.98,44.400002,10987200,44.400002
2015-05-12,44.299999,44.310001,43.689999,43.84,14264800,43.84
2015-05-11,43.82,44.139999,43.59,43.599998,11509600,43.599998
2015-05-08,44.34,44.549999,44.00,44.09,15750200,44.09
2015-05-07,44.93,44.98,43.549999,43.869999,28213800,43.869999
2015-05-06,41.310001,41.73,41.209999,41.66,13976300,41.66
2015-05-05,41.860001,42.00,40.810001,41.299999,19377100,41.299999
2015-05-04,42.50,42.549999,41.830002,42.040001,14483800,42.040001
2015-05-01,42.549999,42.68,42.09,42.509998,10467600,42.509998
2015-04-30,43.119999,43.310001,42.259998,42.57,14257900,42.57
